group,video,frame,Nose_x,Nose_y,Nose_conf,Neck_x,Neck_y,Neck_conf,RShoulder_x,RShoulder_y,RShoulder_conf,RElbow_x,RElbow_y,RElbow_conf,RWrist_x,RWrist_y,RWrist_conf,LShoulder_x,LShoulder_y,LShoulder_conf,LElbow_x,LElbow_y,LElbow_conf,LWrist_x,LWrist_y,LWrist_conf,RHip_x,RHip_y,RHip_conf,RKnee_x,RKnee_y,RKnee_conf,RAnkle_x,RAnkle_y,RAnkle_conf,LHip_x,LHip_y,LHip_conf,LKnee_x,LKnee_y,LKnee_conf,LAnkle_x,LAnkle_y,LAnkle_conf,REye_x,REye_y,REye_conf,LEye_x,LEye_y,LEye_conf,REar_x,REar_y,REar_conf,LEar_x,LEar_y,LEar_conf,sample_type,path
8,XS_0814,02279,396.535,327.329,0.831753,403.079,337.78,0.70937,339.106,359.985,0.536619,270.006,464.389,0.585475,0,0,0,465.652,314.354,0.603844,526.942,403.042,0.66416,429.128,466.984,0.526767,0,0,0,0,0,0,0,0,0,523.037,446.11,0.114793,0,0,0,0,0,0,376.927,314.347,0.849762,410.809,306.47,0.857448,352.176,316.915,0.71384,430.447,297.387,0.724955,high_density,XS_0814/image-02279.jpg
8,XS_0814,02367,309.172,204.782,0.836006,336.481,269.995,0.792519,266.074,283.06,0.704035,263.501,378.227,0.726551,362.627,388.679,0.74481,401.711,256.982,0.666682,451.306,346.966,0.787725,391.355,409.582,0.669144,322.18,409.564,0.314091,224.334,421.307,0.70206,349.575,433.053,0.118551,418.702,399.115,0.333722,520.445,393.896,0.528725,0,0,0,294.787,199.538,0.85441,320.893,191.743,0.894317,280.412,212.665,0.810708,345.663,195.674,0.747789,high_density,XS_0814/image-02367.jpg
8,XS_0814,02634,288.31,195.669,0.822217,310.463,254.354,0.818135,245.187,264.823,0.750087,225.657,359.959,0.769448,306.518,378.243,0.64689700000000006,376.955,243.886,0.658957,416.109,328.716,0.711213,371.752,393.938,0.741047,297.374,393.911,0.301358,199.549,404.36,0.633334,332.616,433.013,0.271955,391.328,380.881,0.387095,506.048,379.618,0.651955,357.388,436.96,0.0560303,275.2,185.24,0.874825,301.285,181.291,0.888915,260.855,194.345,0.724364,326.053,182.6,0.824128,high_density,XS_0814/image-02634.jpg
8,XS_0814,02661,149.995,245.268,0.897806,169.536,286.95,0.816915,99.0952,281.755,0.641542,54.7962,358.738,0.812267,96.5117,403.037,0.56857,238.689,289.572,0.628298,254.282,389.937,0.771264,198.238,439.566,0.645184,113.483,457.831,0.200724,27.4155,425.227,0.180074,0,0,0,226.966,443.477,0.273283,332.598,434.366,0.557102,0,0,0,138.224,233.464,0.9239,163.055,233.441,0.914994,126.516,233.498,0.245476,191.732,232.184,0.868392,high_density,XS_0814/image-02661.jpg
8,XS_0814,02689,0,0,0,253.037,43.0316,0.278579,0,0,0,0,0,0,0,0,0,319.569,48.3004,0.458069,332.621,186.51,0.572085,242.597,268.714,0.552115,182.619,276.527,0.0536891,0,0,0,0,0,0,326.085,224.352,0.129842,276.522,288.279,0.0939369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0814/image-02689.jpg
8,XS_0814,02725,414.808,234.733,0.77249,442.141,272.608,0.584641,332.612,294.777,0.380884,297.362,434.338,0.364122,0,0,0,545.222,255.689,0.443272,560.881,396.509,0.549513,474.804,476.104,0.248057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.263,211.313,0.845012,442.133,203.458,0.814095,365.221,208.696,0.598451,482.558,193.111,0.708351,random,XS_0814/image-02725.jpg
8,XS_0814,05481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0814/image-05481.jpg
8,XS_0814,07750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0814/image-07750.jpg
8,XS_0814,09664,373.058,120.008,0.312532,361.294,161.71,0.325732,327.369,163.081,0.248715,0,0,0,0,0,0,391.3,156.524,0.318672,413.491,203.481,0.0811301,0,0,0,339.105,271.313,0.138555,0,0,0,0,0,0,400.428,260.865,0.109319,0,0,0,0,0,0,359.96,117.349,0.332033,370.452,109.589,0.311974,337.866,126.514,0.397367,0,0,0,random,XS_0814/image-09664.jpg
8,XS_0814,10280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0814/image-10280.jpg
8,XS_0814,11988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0814/image-11988.jpg
8,XS_0814,13550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0814/image-13550.jpg
8,XS_0815,01780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9837,57.4063,0.307359,100.442,280.44,0.439861,3.22667,339.09,0.0718024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0815/image-01780.jpg
8,XS_0815,02793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0815/image-02793.jpg
8,XS_0815,02820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.574,15.6685,0.130333,485.23,243.937,0.459509,388.704,300.017,0.175387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0815/image-02820.jpg
8,XS_0815,05071,0,0,0,24.7608,203.464,0.139708,0,0,0,0,0,0,0,0,0,109.556,122.618,0.302858,336.499,246.543,0.437545,223.031,358.668,0.234745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0815/image-05071.jpg
8,XS_0815,05082,12.9917,223.068,0.714005,65.2277,221.747,0.200576,3.23095,315.651,0.130138,3.24245,434.369,0.102966,23.4832,433.002,0.271276,144.772,130.46,0.331637,369.116,255.646,0.47441,241.293,348.248,0.451399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26159,196.933,0.0608098,14.3713,183.927,0.531748,0,0,0,52.168,130.474,0.366775,random,XS_0815/image-05082.jpg
8,XS_0815,07298,288.256,29.9946,0.722647,346.937,99.1499,0.374005,207.387,110.879,0.294621,211.295,273.927,0.39178,170.874,391.308,0.565409,463.052,91.2884,0.332738,550.438,285.65,0.428718,410.837,391.31,0.242931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.317,15.6257,0.610334,305.198,2.59166,0.342058,216.522,33.9053,0.539446,386.073,10.4143,0.229513,high_density,XS_0815/image-07298.jpg
8,XS_0815,07348,0,0,0,401.731,45.6804,0.486851,269.995,53.4898,0.335893,264.738,219.127,0.414865,212.61,333.928,0.513875,516.53,45.6329,0.328407,606.536,241.308,0.416107,443.47,349.538,0.275132,400.427,285.651,0.0762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0815/image-07348.jpg
8,XS_0815,08249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0815/image-08249.jpg
8,XS_0815,09223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0815/image-09223.jpg
8,XS_0815,09704,336.495,136.953,0.57875,403.059,233.476,0.0932328,223.055,289.559,0.192097,181.347,476.089,0.164868,0,0,0,547.832,96.523,0.214727,630.004,379.554,0.313403,534.779,476.119,0.0934258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.144,120.049,0.609843,362.6,74.3151,0.705215,225.664,160.431,0.322271,444.79,52.1705,0.439133,high_density,XS_0815/image-09704.jpg
8,XS_0815,11173,3.22659,78.2678,0.586709,78.2846,182.601,0.345356,3.22884,212.616,0.0640825,0,0,0,0,0,0,180.005,138.273,0.300232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23936,46.975,0.0666133,24.7478,45.6083,0.813126,0,0,0,88.6691,37.8257,0.583094,random,XS_0815/image-11173.jpg
8,XS_0815,20382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0815/image-20382.jpg
8,XS_0815,22203,519.162,14.2761,0.65682,618.265,86.0817,0.287672,524.344,142.171,0.360712,542.599,270.011,0.234912,539.994,316.933,0.432453,689.995,35.209,0.0721663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.308,18.2728,0.550124,508.708,3.24397,0.183577,472.193,66.5484,0.451166,0,0,0,high_density,XS_0815/image-22203.jpg
8,XS_0815,24340,0,0,0,275.202,267.399,0.0597351,0,0,0,0,0,0,0,0,0,276.528,254.332,0.14492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.489,254.33,0.664627,random,XS_0815/image-24340.jpg
8,XS_0819,01908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0819/image-01908.jpg
8,XS_0819,02368,266.15,129.055,0.326889,256.968,142.164,0.508056,253.057,140.934,0.483109,246.564,160.467,0.197844,263.455,159.099,0.26640200000000003,264.797,142.17,0.389175,276.527,160.431,0.195425,267.372,160.376,0.108478,254.325,186.538,0.366528,259.568,221.733,0.218792,292.177,236.107,0.12041,260.879,189.129,0.317651,263.472,217.816,0.1937,296.043,236.071,0.169163,266.036,123.935,0.335025,266.085,126.531,0.137605,258.283,126.541,0.361603,0,0,0,high_density,XS_0819/image-02368.jpg
8,XS_0819,07582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0819/image-07582.jpg
8,XS_0819,10834,0,0,0,0,0,0,455.221,3.23959,0.0754618,515.193,75.6461,0.603524,579.135,56.1262,0.370291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0819/image-10834.jpg
8,XS_0819,13046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0819/image-13046.jpg
8,XS_0819,14145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0819/image-14145.jpg
8,XS_0819,15104,0,0,0,657.398,185.222,0.062546,0,0,0,0,0,0,0,0,0,645.646,181.241,0.283036,593.487,200.879,0.568109,568.725,228.277,0.253739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0819/image-15104.jpg
8,XS_0819,15277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0819/image-15277.jpg
8,XS_0819,17860,0,0,0,0,0,0,130.434,224.343,0.274131,139.586,343.064,0.320463,206.104,431.751,0.584143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0819/image-17860.jpg
8,XS_0819,19010,0,0,0,452.612,203.486,0.411094,495.659,202.214,0.543554,558.299,225.671,0.452985,609.085,262.158,0.130998,404.341,193.094,0.384144,374.328,229.555,0.116875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0819/image-19010.jpg
8,XS_0819,20303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0819/image-20303.jpg
8,XS_0819,20653,195.639,264.757,0.135011,225.645,268.684,0.29103,176.086,298.699,0.312259,177.402,408.27,0.607367,190.448,476.134,0.070628,276.527,232.179,0.102387,324.774,243.912,0.089014,0,0,0,284.347,401.741,0.159037,0,0,0,0,0,0,352.16,357.388,0.153014,0,0,0,0,0,0,173.477,247.822,0.0862882,203.451,246.517,0.198935,0,0,0,183.934,150.019,0.0500557,high_density,XS_0819/image-20653.jpg
8,XS_0819,27493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0819/image-27493.jpg
8,XS_0819,27913,0,0,0,491.737,159.117,0.0766763,0,0,0,0,0,0,0,0,0,455.235,142.173,0.225711,410.839,200.864,0.30544,369.091,242.608,0.383292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0819/image-27913.jpg
8,XS_0821,02008,487.819,236.126,0.152682,455.211,292.157,0.356137,410.87,271.293,0.349593,0,0,0,0,0,0,500.852,305.236,0.366546,549.132,336.534,0.223177,536.085,327.41,0.0696164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.915,225.686,0.133644,494.351,230.861,0.0899727,478.692,230.877,0.0833543,0,0,0,high_density,XS_0821/image-02008.jpg
8,XS_0821,02068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0821/image-02068.jpg
8,XS_0821,04722,376.948,191.772,0.353875,358.718,225.644,0.361817,296.103,202.2,0.472155,256.969,268.694,0.0738739,0,0,0,425.229,245.191,0.232924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.122,172.215,0.356834,391.269,182.578,0.392604,346.963,168.268,0.327556,412.159,187.829,0.296108,random,XS_0821/image-04722.jpg
8,XS_0821,07501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0821/image-07501.jpg
8,XS_0821,08052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0821/image-08052.jpg
8,XS_0821,09852,417.392,225.643,0.265271,409.56,243.854,0.359788,391.327,236.076,0.524155,369.138,262.166,0.364366,399.125,255.687,0.222184,425.222,249.123,0.230708,0,0,0,0,0,0,374.331,288.252,0.0736804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.777,220.403,0.29196,422.664,221.746,0.242668,410.802,215.251,0.307125,431.749,224.32,0.136442,high_density,XS_0821/image-09852.jpg
8,XS_0821,11791,263.475,340.438,0.186952,249.109,393.925,0.359739,210.004,395.22,0.225925,0,0,0,0,0,0,279.114,388.707,0.374652,324.794,404.367,0.238074,294.801,391.3,0.101597,0,0,0,0,0,0,0,0,0,335.222,476.107,0.0717875,0,0,0,0,0,0,256.95,333.898,0.169558,266.099,331.324,0.101721,241.297,340.445,0.0950955,0,0,0,high_density,XS_0821/image-11791.jpg
8,XS_0821,18892,571.29,246.548,0.057909,526.962,277.835,0.576326,495.672,254.325,0.61863,442.186,298.678,0.314946,443.468,329.991,0.112608,556.954,301.318,0.388761,524.33,369.137,0.138979,0,0,0,433.025,357.394,0.116673,0,0,0,0,0,0,468.269,396.53,0.121389,0,0,0,0,0,0,0,0,0,0,0,0,547.859,233.484,0.113826,0,0,0,high_density,XS_0821/image-18892.jpg
8,XS_0821,20452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0821/image-20452.jpg
8,XS_0821,21086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0821/image-21086.jpg
8,XS_0821,21955,0,0,0,0,0,0,206.087,352.17,0.0826603,272.617,370.477,0.1913,380.872,341.722,0.408964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.888,293.469,0.174933,0,0,0,high_density,XS_0821/image-21955.jpg
8,XS_0821,22015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0821/image-22015.jpg
8,XS_0821,23749,0,0,0,156.504,180.004,0.289967,177.378,169.558,0.0850529,208.696,136.942,0.190492,186.529,117.358,0.247684,131.757,165.642,0.0958899,0,0,0,0,0,0,165.655,316.954,0.0760674,0,0,0,0,0,0,157.821,324.773,0.0805506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0821/image-23749.jpg
8,XS_0821,26086,515.181,166.939,0.261249,517.856,225.669,0.220776,482.612,224.334,0.209064,444.777,243.931,0.128303,423.917,237.406,0.335948,549.131,224.364,0.152466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.577,152.63,0.264732,524.329,151.298,0.264114,483.903,164.358,0.0825933,541.316,159.098,0.215553,high_density,XS_0821/image-26086.jpg
8,XS_0822,00356,276.59,202.157,0.841144,276.573,280.449,0.583418,177.394,277.851,0.46514,125.211,429.123,0.432048,0,0,0,391.309,275.216,0.411024,503.44,360.003,0.607153,416.102,195.672,0.647927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.249,166.963,0.800425,307.817,172.233,0.920313,232.155,170.839,0.699022,337.815,176.108,0.760446,high_density,XS_0822/image-00356.jpg
8,XS_0822,01045,453.941,18.2884,0.722902,433.093,148.7,0.588295,322.188,131.738,0.453655,290.892,303.907,0.508004,316.976,464.396,0.464766,546.525,160.401,0.49902,541.322,335.194,0.502843,429.105,413.478,0.420415,339.108,401.732,0.0950337,0,0,0,0,0,0,448.707,425.228,0.071613,0,0,0,0,0,0,433.085,3.23986,0.300962,482.579,3.23105,0.456786,400.392,2.59321,0.622238,513.903,14.3389,0.767906,high_density,XS_0822/image-01045.jpg
8,XS_0822,01206,318.314,78.2134,0.825021,296.087,199.548,0.621262,190.415,180.002,0.493647,160.449,332.623,0.531971,209.987,421.31,0.368039,400.424,211.309,0.509742,401.72,370.44,0.537834,294.798,453.967,0.615743,211.31,476.093,0.0595585,0,0,0,0,0,0,349.557,456.513,0.0837596,0,0,0,0,0,0,297.432,48.2748,0.848668,345.623,57.3423,0.841677,266.102,58.6809,0.774923,369.116,77.0004,0.760255,high_density,XS_0822/image-01206.jpg
8,XS_0822,01741,0,0,0,639.134,191.741,0.0560191,616.971,190.435,0.323544,507.378,296.067,0.435946,503.494,412.174,0.48657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0822/image-01741.jpg
8,XS_0822,04616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0822/image-04616.jpg
8,XS_0822,04848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0822/image-04848.jpg
8,XS_0822,09060,0,0,0,399.127,241.311,0.0929642,422.613,236.08,0.0655075,420.017,369.099,0.393169,457.824,442.165,0.272396,0,0,0,0,0,0,0,0,0,390.01,440.87,0.0547397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0822/image-09060.jpg
8,XS_0822,13453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.681,191.752,0.308788,410.88,410.856,0.152421,380.855,476.111,0.22674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.319,45.6821,0.0964064,high_density,XS_0822/image-13453.jpg
8,XS_0822,14292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0822/image-14292.jpg
8,XS_0822,15584,0,0,0,193.015,255.683,0.438117,215.21,249.14,0.537618,251.727,269.987,0.675521,243.942,316.969,0.14555,170.902,263.477,0.303099,0,0,0,0,0,0,217.823,341.737,0.125768,0,0,0,0,0,0,179.998,339.132,0.0933255,0,0,0,0,0,0,0,0,0,0,0,0,200.828,234.837,0.239081,177.382,237.39,0.217969,high_density,XS_0822/image-15584.jpg
8,XS_0822,19023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.752,3.23305,0.0521745,225.658,87.385,0.277031,198.25,255.69,0.525374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0822/image-19023.jpg
8,XS_0822,19484,84.7635,181.361,0.877772,109.61,303.903,0.619608,16.9678,294.764,0.447423,0,0,0,0,0,0,203.453,306.499,0.541358,211.281,465.669,0.24475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6475,166.963,0.834531,109.527,165.665,0.852979,0,0,0,160.438,186.548,0.786426,random,XS_0822/image-19484.jpg
8,XS_0822,20068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0822/image-20068.jpg
8,XS_0822,20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0822/image-20100.jpg
8,XS_0825,01127,275.203,151.305,0.47441,322.17,223.052,0.0775153,245.207,212.61,0.120848,182.624,289.561,0.197761,152.626,388.678,0.0904426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.64,136.966,0.0545538,286.964,142.21,0.603377,0,0,0,323.488,152.613,0.0543459,high_density,XS_0825/image-01127.jpg
8,XS_0825,02112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0825/image-02112.jpg
8,XS_0825,03315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0825/image-03315.jpg
8,XS_0825,03616,0,0,0,473.508,203.498,0.813482,490.449,187.839,0.580631,528.287,202.202,0.406129,537.389,199.571,0.134092,453.977,220.439,0.716449,455.262,255.71,0.600467,473.475,266.088,0.180966,536.05,250.448,0.566149,0,0,0,0,0,0,504.787,273.876,0.560934,0,0,0,0,0,0,0,0,0,0,0,0,466.934,181.32,0.311006,448.692,195.669,0.380396,high_density,XS_0825/image-03616.jpg
8,XS_0825,08878,0,0,0,357.394,208.687,0.0731672,0,0,0,0,0,0,0,0,0,392.596,193.056,0.180738,391.298,286.981,0.504194,357.382,361.321,0.160757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0825/image-08878.jpg
8,XS_0825,09416,264.792,129.144,0.0957599,256.968,191.729,0.321676,159.143,213.9,0.261668,140.848,360.003,0.147027,130.429,225.652,0.176726,333.91,170.842,0.43562,380.919,202.151,0.546442,369.141,208.687,0.151084,0,0,0,0,0,0,0,0,0,365.21,311.741,0.0832051,0,0,0,0,0,0,256.977,118.688,0.0898117,273.897,113.495,0.124652,0,0,0,285.65,118.704,0.243197,high_density,XS_0825/image-09416.jpg
8,XS_0825,11027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0825/image-11027.jpg
8,XS_0825,11844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,random,XS_0825/image-11844.jpg
8,XS_0825,19362,0,0,0,142.181,67.8255,0.090303,0,0,0,0,0,0,0,0,0,168.248,32.6207,0.162497,277.822,103.044,0.602949,298.691,161.77,0.311476,233.48,170.857,0.265103,255.686,263.441,0.586195,307.824,327.369,0.19761,276.512,144.788,0.271619,316.97,213.899,0.40216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high_density,XS_0825/image-19362.jpg
